FIPS,Year,State,ST,FIPS State,County,Population,"Estimated Age-adjusted Death Rate, 16 Categories (in ranges)"
13079,2000,Georgia,GA,13,"Crawford County, GA",12408,2.1-4
13079,1999,Georgia,GA,13,"Crawford County, GA",12369,2.1-4
13079,2003,Georgia,GA,13,"Crawford County, GA",12592,4.1-6
13079,2013,Georgia,GA,13,"Crawford County, GA",12539,12.1-14
13079,2008,Georgia,GA,13,"Crawford County, GA",12967,8.1-10
13079,2001,Georgia,GA,13,"Crawford County, GA",12496,4.1-6
13081,2008,Georgia,GA,13,"Crisp County, GA",23243,4.1-6
13081,2011,Georgia,GA,13,"Crisp County, GA",23790,6.1-8
13081,2003,Georgia,GA,13,"Crisp County, GA",22194,2.1-4
13081,2004,Georgia,GA,13,"Crisp County, GA",22320,2.1-4
13081,2012,Georgia,GA,13,"Crisp County, GA",23670,8.1-10
13081,2002,Georgia,GA,13,"Crisp County, GA",22284,2.1-4
13081,2013,Georgia,GA,13,"Crisp County, GA",23242,8.1-10
13081,2005,Georgia,GA,13,"Crisp County, GA",22456,4.1-6
13081,2015,Georgia,GA,13,"Crisp County, GA",22881,10.1-12
13081,2010,Georgia,GA,13,"Crisp County, GA",23404,6.1-8
13081,2001,Georgia,GA,13,"Crisp County, GA",22184,2.1-4
13081,2009,Georgia,GA,13,"Crisp County, GA",23378,6.1-8
13081,2014,Georgia,GA,13,"Crisp County, GA",22988,8.1-10
13081,2000,Georgia,GA,13,"Crisp County, GA",22018,2.1-4
13081,1999,Georgia,GA,13,"Crisp County, GA",21895,2.1-4
13081,2006,Georgia,GA,13,"Crisp County, GA",22718,4.1-6
13081,2007,Georgia,GA,13,"Crisp County, GA",23146,4.1-6
13083,2011,Georgia,GA,13,"Dade County, GA",16578,10.1-12
13083,2002,Georgia,GA,13,"Dade County, GA",15658,4.1-6
13083,2001,Georgia,GA,13,"Dade County, GA",15520,4.1-6
13083,2009,Georgia,GA,13,"Dade County, GA",16657,10.1-12
13083,2006,Georgia,GA,13,"Dade County, GA",16411,6.1-8
13083,2015,Georgia,GA,13,"Dade County, GA",16264,16.1-18
13083,2000,Georgia,GA,13,"Dade County, GA",15199,2.1-4
13083,2004,Georgia,GA,13,"Dade County, GA",16028,6.1-8
13083,2005,Georgia,GA,13,"Dade County, GA",16188,6.1-8
13083,2010,Georgia,GA,13,"Dade County, GA",16612,10.1-12
13083,2014,Georgia,GA,13,"Dade County, GA",16364,14.1-16
13083,2003,Georgia,GA,13,"Dade County, GA",15901,4.1-6
13083,1999,Georgia,GA,13,"Dade County, GA",15029,2.1-4
13083,2007,Georgia,GA,13,"Dade County, GA",16648,8.1-10
13083,2008,Georgia,GA,13,"Dade County, GA",16651,8.1-10
13083,2013,Georgia,GA,13,"Dade County, GA",16481,14.1-16
13083,2012,Georgia,GA,13,"Dade County, GA",16539,12.1-14
13085,2012,Georgia,GA,13,"Dawson County, GA",22365,12.1-14
13085,2002,Georgia,GA,13,"Dawson County, GA",17521,4.1-6
16033,2004,Idaho,ID,16,"Clark County, ID",923,0-2
13085,2004,Georgia,GA,13,"Dawson County, GA",18831,6.1-8
13085,2000,Georgia,GA,13,"Dawson County, GA",16238,4.1-6
13085,2011,Georgia,GA,13,"Dawson County, GA",22202,12.1-14
13085,2006,Georgia,GA,13,"Dawson County, GA",20660,8.1-10
13085,2007,Georgia,GA,13,"Dawson County, GA",21509,8.1-10
13085,2014,Georgia,GA,13,"Dawson County, GA",22896,14.1-16
13085,2005,Georgia,GA,13,"Dawson County, GA",19611,6.1-8
13085,2003,Georgia,GA,13,"Dawson County, GA",18406,6.1-8
13085,2015,Georgia,GA,13,"Dawson County, GA",23312,16.1-18
13085,2008,Georgia,GA,13,"Dawson County, GA",21951,8.1-10
13085,2001,Georgia,GA,13,"Dawson County, GA",16875,4.1-6
13085,2013,Georgia,GA,13,"Dawson County, GA",22589,12.1-14
13085,2009,Georgia,GA,13,"Dawson County, GA",22325,10.1-12
13085,2010,Georgia,GA,13,"Dawson County, GA",22288,10.1-12
13085,1999,Georgia,GA,13,"Dawson County, GA",15203,4.1-6
13087,2008,Georgia,GA,13,"Decatur County, GA",28010,4.1-6
13087,2001,Georgia,GA,13,"Decatur County, GA",27870,2.1-4
13087,2003,Georgia,GA,13,"Decatur County, GA",27795,2.1-4
13087,2002,Georgia,GA,13,"Decatur County, GA",27892,2.1-4
13087,2007,Georgia,GA,13,"Decatur County, GA",27883,4.1-6
13087,2015,Georgia,GA,13,"Decatur County, GA",27174,8.1-10
13087,2011,Georgia,GA,13,"Decatur County, GA",27652,6.1-8
13087,2010,Georgia,GA,13,"Decatur County, GA",27808,4.1-6
13087,2014,Georgia,GA,13,"Decatur County, GA",27239,8.1-10
13087,2006,Georgia,GA,13,"Decatur County, GA",27835,2.1-4
13087,2004,Georgia,GA,13,"Decatur County, GA",27763,2.1-4
13087,2012,Georgia,GA,13,"Decatur County, GA",27455,6.1-8
13087,2009,Georgia,GA,13,"Decatur County, GA",28058,4.1-6
13087,1999,Georgia,GA,13,"Decatur County, GA",28063,0-2
13087,2000,Georgia,GA,13,"Decatur County, GA",28223,0-2
13087,2013,Georgia,GA,13,"Decatur County, GA",27369,6.1-8
13087,2005,Georgia,GA,13,"Decatur County, GA",27511,2.1-4
13089,2007,Georgia,GA,13,"DeKalb County, GA",680962,4.1-6
13089,2000,Georgia,GA,13,"DeKalb County, GA",668271,2.1-4
13089,2014,Georgia,GA,13,"DeKalb County, GA",724222,8.1-10
13089,2012,Georgia,GA,13,"DeKalb County, GA",708640,6.1-8
13089,2003,Georgia,GA,13,"DeKalb County, GA",668148,4.1-6
13089,2005,Georgia,GA,13,"DeKalb County, GA",668998,4.1-6
13089,1999,Georgia,GA,13,"DeKalb County, GA",656625,2.1-4
13089,2001,Georgia,GA,13,"DeKalb County, GA",670900,2.1-4
13089,2008,Georgia,GA,13,"DeKalb County, GA",685646,6.1-8
13089,2004,Georgia,GA,13,"DeKalb County, GA",666204,4.1-6
13089,2009,Georgia,GA,13,"DeKalb County, GA",690658,6.1-8
13089,2006,Georgia,GA,13,"DeKalb County, GA",676687,4.1-6
13089,2011,Georgia,GA,13,"DeKalb County, GA",698096,6.1-8
13089,2013,Georgia,GA,13,"DeKalb County, GA",715824,8.1-10
13089,2002,Georgia,GA,13,"DeKalb County, GA",669789,4.1-6
13089,2010,Georgia,GA,13,"DeKalb County, GA",692485,6.1-8
13089,2015,Georgia,GA,13,"DeKalb County, GA",734871,8.1-10
13091,2002,Georgia,GA,13,"Dodge County, GA",19771,6.1-8
13091,2012,Georgia,GA,13,"Dodge County, GA",21336,14.1-16
13091,2004,Georgia,GA,13,"Dodge County, GA",20319,6.1-8
13091,2001,Georgia,GA,13,"Dodge County, GA",19513,6.1-8
13091,2009,Georgia,GA,13,"Dodge County, GA",21659,10.1-12
13091,2011,Georgia,GA,13,"Dodge County, GA",21442,12.1-14
13091,2013,Georgia,GA,13,"Dodge County, GA",21249,14.1-16
13091,2007,Georgia,GA,13,"Dodge County, GA",21225,10.1-12
13091,2006,Georgia,GA,13,"Dodge County, GA",20954,8.1-10
13091,2010,Georgia,GA,13,"Dodge County, GA",21770,12.1-14
13091,2008,Georgia,GA,13,"Dodge County, GA",21399,10.1-12
13091,1999,Georgia,GA,13,"Dodge County, GA",19139,4.1-6
13091,2000,Georgia,GA,13,"Dodge County, GA",19168,4.1-6
13091,2005,Georgia,GA,13,"Dodge County, GA",20550,8.1-10
13091,2014,Georgia,GA,13,"Dodge County, GA",20992,16.1-18
13091,2015,Georgia,GA,13,"Dodge County, GA",20882,18.1-20
13091,2003,Georgia,GA,13,"Dodge County, GA",20180,6.1-8
13093,2000,Georgia,GA,13,"Dooly County, GA",11519,0-2
13093,2007,Georgia,GA,13,"Dooly County, GA",13867,2.1-4
13093,2009,Georgia,GA,13,"Dooly County, GA",14769,4.1-6
13093,2005,Georgia,GA,13,"Dooly County, GA",13292,2.1-4
13093,2006,Georgia,GA,13,"Dooly County, GA",13719,2.1-4
13093,2011,Georgia,GA,13,"Dooly County, GA",14557,6.1-8
13093,2013,Georgia,GA,13,"Dooly County, GA",14325,8.1-10
13093,2012,Georgia,GA,13,"Dooly County, GA",14343,6.1-8
13093,1999,Georgia,GA,13,"Dooly County, GA",11461,0-2
13093,2001,Georgia,GA,13,"Dooly County, GA",12040,0-2
13093,2015,Georgia,GA,13,"Dooly County, GA",14035,10.1-12
13093,2010,Georgia,GA,13,"Dooly County, GA",14845,4.1-6
13093,2004,Georgia,GA,13,"Dooly County, GA",12848,2.1-4
13093,2008,Georgia,GA,13,"Dooly County, GA",14191,4.1-6
13093,2003,Georgia,GA,13,"Dooly County, GA",12508,2.1-4
13093,2014,Georgia,GA,13,"Dooly County, GA",14203,8.1-10
13093,2002,Georgia,GA,13,"Dooly County, GA",12207,0-2
13095,2008,Georgia,GA,13,"Dougherty County, GA",94363,4.1-6
13095,2009,Georgia,GA,13,"Dougherty County, GA",94688,6.1-8
13095,2012,Georgia,GA,13,"Dougherty County, GA",94587,6.1-8
13095,2002,Georgia,GA,13,"Dougherty County, GA",95429,2.1-4
13095,2010,Georgia,GA,13,"Dougherty County, GA",94564,6.1-8
13095,2006,Georgia,GA,13,"Dougherty County, GA",94418,4.1-6
13095,1999,Georgia,GA,13,"Dougherty County, GA",96199,2.1-4
13095,2004,Georgia,GA,13,"Dougherty County, GA",94596,4.1-6
13095,2007,Georgia,GA,13,"Dougherty County, GA",94522,4.1-6
13095,2015,Georgia,GA,13,"Dougherty County, GA",91332,8.1-10
16033,2000,Idaho,ID,16,"Clark County, ID",1024,0-2
13095,2013,Georgia,GA,13,"Dougherty County, GA",93225,6.1-8
13095,2000,Georgia,GA,13,"Dougherty County, GA",95859,2.1-4
13095,2011,Georgia,GA,13,"Dougherty County, GA",94889,6.1-8
13095,2003,Georgia,GA,13,"Dougherty County, GA",95015,4.1-6
13095,2005,Georgia,GA,13,"Dougherty County, GA",94610,4.1-6
13095,2014,Georgia,GA,13,"Dougherty County, GA",92515,8.1-10
13095,2001,Georgia,GA,13,"Dougherty County, GA",95944,2.1-4
13097,2001,Georgia,GA,13,"Douglas County, GA",95720,4.1-6
13097,2004,Georgia,GA,13,"Douglas County, GA",107377,6.1-8
13097,2008,Georgia,GA,13,"Douglas County, GA",129508,8.1-10
13097,2011,Georgia,GA,13,"Douglas County, GA",133232,10.1-12
13097,1999,Georgia,GA,13,"Douglas County, GA",90955,4.1-6
13097,2002,Georgia,GA,13,"Douglas County, GA",98582,4.1-6
13097,2012,Georgia,GA,13,"Douglas County, GA",133810,10.1-12
13097,2015,Georgia,GA,13,"Douglas County, GA",140733,12.1-14
13097,2010,Georgia,GA,13,"Douglas County, GA",132644,8.1-10
13097,2007,Georgia,GA,13,"Douglas County, GA",125560,6.1-8
13097,2003,Georgia,GA,13,"Douglas County, GA",102034,6.1-8
13097,2009,Georgia,GA,13,"Douglas County, GA",131292,8.1-10
13097,2013,Georgia,GA,13,"Douglas County, GA",136360,10.1-12
13097,2006,Georgia,GA,13,"Douglas County, GA",119918,6.1-8
13097,2005,Georgia,GA,13,"Douglas County, GA",113354,6.1-8
13097,2014,Georgia,GA,13,"Douglas County, GA",138466,12.1-14
13097,2000,Georgia,GA,13,"Douglas County, GA",92774,4.1-6
13099,2004,Georgia,GA,13,"Early County, GA",11800,0-2
13099,2008,Georgia,GA,13,"Early County, GA",11262,2.1-4
13099,2010,Georgia,GA,13,"Early County, GA",10966,4.1-6
13099,2006,Georgia,GA,13,"Early County, GA",11648,2.1-4
13099,2013,Georgia,GA,13,"Early County, GA",10509,6.1-8
13099,2001,Georgia,GA,13,"Early County, GA",12207,0-2
13099,2007,Georgia,GA,13,"Early County, GA",11429,2.1-4
13099,2009,Georgia,GA,13,"Early County, GA",11101,2.1-4
13099,2014,Georgia,GA,13,"Early County, GA",10458,6.1-8
13099,2002,Georgia,GA,13,"Early County, GA",12047,0-2
13099,2005,Georgia,GA,13,"Early County, GA",11749,0-2
13099,2011,Georgia,GA,13,"Early County, GA",10744,4.1-6
13099,2015,Georgia,GA,13,"Early County, GA",10575,8.1-10
13099,1999,Georgia,GA,13,"Early County, GA",12311,0-2
13099,2000,Georgia,GA,13,"Early County, GA",12303,0-2
13099,2003,Georgia,GA,13,"Early County, GA",11978,0-2
13099,2012,Georgia,GA,13,"Early County, GA",10608,4.1-6
13101,2009,Georgia,GA,13,"Echols County, GA",4012,4.1-6
13101,1999,Georgia,GA,13,"Echols County, GA",3553,0-2
13101,2011,Georgia,GA,13,"Echols County, GA",4117,6.1-8
13101,2015,Georgia,GA,13,"Echols County, GA",4040,12.1-14
13101,2004,Georgia,GA,13,"Echols County, GA",3926,2.1-4
13101,2012,Georgia,GA,13,"Echols County, GA",3993,8.1-10
13101,2002,Georgia,GA,13,"Echols County, GA",3751,0-2
13101,2006,Georgia,GA,13,"Echols County, GA",3913,2.1-4
13101,2013,Georgia,GA,13,"Echols County, GA",4038,8.1-10
13101,2001,Georgia,GA,13,"Echols County, GA",3774,0-2
13101,2000,Georgia,GA,13,"Echols County, GA",3782,0-2
13101,2008,Georgia,GA,13,"Echols County, GA",3954,4.1-6
13101,2014,Georgia,GA,13,"Echols County, GA",4054,10.1-12
13101,2005,Georgia,GA,13,"Echols County, GA",3946,2.1-4
13101,2010,Georgia,GA,13,"Echols County, GA",4031,6.1-8
13101,2007,Georgia,GA,13,"Echols County, GA",3938,2.1-4
13101,2003,Georgia,GA,13,"Echols County, GA",3844,0-2
13103,2015,Georgia,GA,13,"Effingham County, GA",57106,10.1-12
13103,2014,Georgia,GA,13,"Effingham County, GA",55447,10.1-12
13103,2006,Georgia,GA,13,"Effingham County, GA",47823,4.1-6
13103,2012,Georgia,GA,13,"Effingham County, GA",53383,8.1-10
13103,2008,Georgia,GA,13,"Effingham County, GA",50738,6.1-8
13103,2013,Georgia,GA,13,"Effingham County, GA",54513,8.1-10
13103,2002,Georgia,GA,13,"Effingham County, GA",40757,4.1-6
13103,2011,Georgia,GA,13,"Effingham County, GA",52699,8.1-10
13103,2009,Georgia,GA,13,"Effingham County, GA",51908,6.1-8
13103,2007,Georgia,GA,13,"Effingham County, GA",49660,6.1-8
13103,2010,Georgia,GA,13,"Effingham County, GA",52452,6.1-8
13103,2000,Georgia,GA,13,"Effingham County, GA",37755,2.1-4
13103,2004,Georgia,GA,13,"Effingham County, GA",43674,4.1-6
13103,2005,Georgia,GA,13,"Effingham County, GA",45729,4.1-6
13103,2001,Georgia,GA,13,"Effingham County, GA",39116,2.1-4
13103,2003,Georgia,GA,13,"Effingham County, GA",42168,4.1-6
13103,1999,Georgia,GA,13,"Effingham County, GA",36838,2.1-4
13105,2003,Georgia,GA,13,"Elbert County, GA",20572,8.1-10
13105,1999,Georgia,GA,13,"Elbert County, GA",20425,6.1-8
13105,2000,Georgia,GA,13,"Elbert County, GA",20464,6.1-8
13105,2008,Georgia,GA,13,"Elbert County, GA",20477,12.1-14
13105,2011,Georgia,GA,13,"Elbert County, GA",19818,14.1-16
13105,2001,Georgia,GA,13,"Elbert County, GA",20544,6.1-8
13105,2012,Georgia,GA,13,"Elbert County, GA",19584,16.1-18
13105,2015,Georgia,GA,13,"Elbert County, GA",19364,20.1-22
13105,2006,Georgia,GA,13,"Elbert County, GA",20631,10.1-12
13105,2014,Georgia,GA,13,"Elbert County, GA",19413,18.1-20
13105,2009,Georgia,GA,13,"Elbert County, GA",20335,12.1-14
13105,2010,Georgia,GA,13,"Elbert County, GA",20096,14.1-16
13105,2013,Georgia,GA,13,"Elbert County, GA",19507,16.1-18
13105,2004,Georgia,GA,13,"Elbert County, GA",20693,8.1-10
13105,2005,Georgia,GA,13,"Elbert County, GA",20593,10.1-12
13105,2007,Georgia,GA,13,"Elbert County, GA",20551,10.1-12
13105,2002,Georgia,GA,13,"Elbert County, GA",20610,8.1-10
13107,2009,Georgia,GA,13,"Emanuel County, GA",22456,6.1-8
13107,2000,Georgia,GA,13,"Emanuel County, GA",21851,2.1-4
13107,2012,Georgia,GA,13,"Emanuel County, GA",22847,8.1-10
13107,2005,Georgia,GA,13,"Emanuel County, GA",21777,4.1-6
13107,2008,Georgia,GA,13,"Emanuel County, GA",22421,4.1-6
13107,2010,Georgia,GA,13,"Emanuel County, GA",22608,6.1-8
13107,2004,Georgia,GA,13,"Emanuel County, GA",21579,2.1-4
13107,2006,Georgia,GA,13,"Emanuel County, GA",22091,4.1-6
13107,2015,Georgia,GA,13,"Emanuel County, GA",22708,10.1-12
13107,2002,Georgia,GA,13,"Emanuel County, GA",21511,2.1-4
13107,2001,Georgia,GA,13,"Emanuel County, GA",21683,2.1-4
13107,2013,Georgia,GA,13,"Emanuel County, GA",22808,8.1-10
13107,2003,Georgia,GA,13,"Emanuel County, GA",21616,2.1-4
13107,2014,Georgia,GA,13,"Emanuel County, GA",22710,10.1-12
13107,2007,Georgia,GA,13,"Emanuel County, GA",22109,4.1-6
13107,1999,Georgia,GA,13,"Emanuel County, GA",21784,2.1-4
13107,2011,Georgia,GA,13,"Emanuel County, GA",22581,6.1-8
13109,2015,Georgia,GA,13,"Evans County, GA",10787,12.1-14
13109,2014,Georgia,GA,13,"Evans County, GA",10864,10.1-12
13109,2002,Georgia,GA,13,"Evans County, GA",10885,2.1-4
13109,2006,Georgia,GA,13,"Evans County, GA",10889,4.1-6
13109,1999,Georgia,GA,13,"Evans County, GA",10289,2.1-4
13109,2012,Georgia,GA,13,"Evans County, GA",10661,8.1-10
13109,2005,Georgia,GA,13,"Evans County, GA",10895,4.1-6
13109,2011,Georgia,GA,13,"Evans County, GA",10968,8.1-10
13109,2004,Georgia,GA,13,"Evans County, GA",10889,4.1-6
13109,2009,Georgia,GA,13,"Evans County, GA",11016,6.1-8
13109,2003,Georgia,GA,13,"Evans County, GA",11020,2.1-4
13109,2008,Georgia,GA,13,"Evans County, GA",11020,6.1-8
13109,2007,Georgia,GA,13,"Evans County, GA",10899,4.1-6
13109,2010,Georgia,GA,13,"Evans County, GA",11009,8.1-10
13109,2000,Georgia,GA,13,"Evans County, GA",10531,2.1-4
13109,2013,Georgia,GA,13,"Evans County, GA",10791,10.1-12
13109,2001,Georgia,GA,13,"Evans County, GA",10691,2.1-4
13111,2004,Georgia,GA,13,"Fannin County, GA",21873,14.1-16
13111,2010,Georgia,GA,13,"Fannin County, GA",23687,22.1-24
13111,2005,Georgia,GA,13,"Fannin County, GA",22174,14.1-16
13111,1999,Georgia,GA,13,"Fannin County, GA",19443,8.1-10
13111,2000,Georgia,GA,13,"Fannin County, GA",19954,10.1-12
13111,2012,Georgia,GA,13,"Fannin County, GA",23468,24.1-26
13111,2008,Georgia,GA,13,"Fannin County, GA",23416,18.1-20
13111,2003,Georgia,GA,13,"Fannin County, GA",21424,12.1-14
13111,2015,Georgia,GA,13,"Fannin County, GA",24303,>30
13111,2011,Georgia,GA,13,"Fannin County, GA",23508,22.1-24
13111,2009,Georgia,GA,13,"Fannin County, GA",23661,20.1-22
13111,2001,Georgia,GA,13,"Fannin County, GA",20412,10.1-12
13111,2002,Georgia,GA,13,"Fannin County, GA",21041,12.1-14
13111,2013,Georgia,GA,13,"Fannin County, GA",23719,26.1-28
13111,2006,Georgia,GA,13,"Fannin County, GA",22758,16.1-18
13111,2007,Georgia,GA,13,"Fannin County, GA",23185,18.1-20
13111,2014,Georgia,GA,13,"Fannin County, GA",23713,28.1-30
13113,2011,Georgia,GA,13,"Fayette County, GA",107207,8.1-10
13113,2015,Georgia,GA,13,"Fayette County, GA",110714,12.1-14
13113,2006,Georgia,GA,13,"Fayette County, GA",104099,6.1-8
13113,2010,Georgia,GA,13,"Fayette County, GA",106993,8.1-10
13113,2005,Georgia,GA,13,"Fayette County, GA",101961,6.1-8
13113,2003,Georgia,GA,13,"Fayette County, GA",97634,4.1-6
13113,2014,Georgia,GA,13,"Fayette County, GA",109648,10.1-12
13113,2009,Georgia,GA,13,"Fayette County, GA",105493,8.1-10
13113,2007,Georgia,GA,13,"Fayette County, GA",104989,6.1-8
13113,1999,Georgia,GA,13,"Fayette County, GA",89342,4.1-6
13113,2013,Georgia,GA,13,"Fayette County, GA",108295,10.1-12
13113,2001,Georgia,GA,13,"Fayette County, GA",94086,4.1-6
13113,2008,Georgia,GA,13,"Fayette County, GA",105192,6.1-8
13113,2012,Georgia,GA,13,"Fayette County, GA",107411,10.1-12
13113,2000,Georgia,GA,13,"Fayette County, GA",92073,4.1-6
13113,2002,Georgia,GA,13,"Fayette County, GA",95707,4.1-6
13113,2004,Georgia,GA,13,"Fayette County, GA",99443,6.1-8
13115,2014,Georgia,GA,13,"Floyd County, GA",96061,18.1-20
13115,2010,Georgia,GA,13,"Floyd County, GA",96415,14.1-16
13115,2007,Georgia,GA,13,"Floyd County, GA",95308,12.1-14
13115,1999,Georgia,GA,13,"Floyd County, GA",89659,6.1-8
13115,2005,Georgia,GA,13,"Floyd County, GA",94332,10.1-12
13115,2011,Georgia,GA,13,"Floyd County, GA",96208,14.1-16
13115,2006,Georgia,GA,13,"Floyd County, GA",95165,10.1-12
13115,2001,Georgia,GA,13,"Floyd County, GA",91181,8.1-10
13115,2009,Georgia,GA,13,"Floyd County, GA",96383,12.1-14
13115,2015,Georgia,GA,13,"Floyd County, GA",96504,18.1-20
13115,2012,Georgia,GA,13,"Floyd County, GA",96034,16.1-18
13115,2004,Georgia,GA,13,"Floyd County, GA",94014,10.1-12
13115,2000,Georgia,GA,13,"Floyd County, GA",90837,6.1-8
13115,2002,Georgia,GA,13,"Floyd County, GA",92597,8.1-10
13115,2008,Georgia,GA,13,"Floyd County, GA",95922,12.1-14
13115,2013,Georgia,GA,13,"Floyd County, GA",96039,16.1-18
13115,2003,Georgia,GA,13,"Floyd County, GA",93539,8.1-10
13117,2009,Georgia,GA,13,"Forsyth County, GA",171993,8.1-10
13117,2008,Georgia,GA,13,"Forsyth County, GA",166338,8.1-10
13117,2010,Georgia,GA,13,"Forsyth County, GA",176760,8.1-10
13117,2001,Georgia,GA,13,"Forsyth County, GA",108491,4.1-6
13117,2000,Georgia,GA,13,"Forsyth County, GA",100400,4.1-6
13117,2002,Georgia,GA,13,"Forsyth County, GA",115797,4.1-6
13117,1999,Georgia,GA,13,"Forsyth County, GA",93244,4.1-6
13117,2014,Georgia,GA,13,"Forsyth County, GA",203882,10.1-12
13117,2007,Georgia,GA,13,"Forsyth County, GA",157129,6.1-8
13117,2006,Georgia,GA,13,"Forsyth County, GA",147228,6.1-8
13117,2013,Georgia,GA,13,"Forsyth County, GA",194891,10.1-12
13117,2011,Georgia,GA,13,"Forsyth County, GA",182341,8.1-10
13117,2004,Georgia,GA,13,"Forsyth County, GA",129639,6.1-8
13117,2015,Georgia,GA,13,"Forsyth County, GA",212438,12.1-14
13117,2012,Georgia,GA,13,"Forsyth County, GA",187628,10.1-12
13117,2005,Georgia,GA,13,"Forsyth County, GA",137643,6.1-8
13117,2003,Georgia,GA,13,"Forsyth County, GA",122698,4.1-6
13119,2015,Georgia,GA,13,"Franklin County, GA",22311,24.1-26
13119,1999,Georgia,GA,13,"Franklin County, GA",20021,6.1-8
13119,2005,Georgia,GA,13,"Franklin County, GA",21725,12.1-14
13119,2001,Georgia,GA,13,"Franklin County, GA",20703,8.1-10
13119,2012,Georgia,GA,13,"Franklin County, GA",21944,20.1-22
13119,2013,Georgia,GA,13,"Franklin County, GA",22064,22.1-24
13119,2010,Georgia,GA,13,"Franklin County, GA",22074,18.1-20
13119,2007,Georgia,GA,13,"Franklin County, GA",22195,14.1-16
13119,2000,Georgia,GA,13,"Franklin County, GA",20314,8.1-10
13119,2004,Georgia,GA,13,"Franklin County, GA",21430,10.1-12
13119,2009,Georgia,GA,13,"Franklin County, GA",22152,16.1-18
13119,2002,Georgia,GA,13,"Franklin County, GA",20942,10.1-12
13119,2003,Georgia,GA,13,"Franklin County, GA",21193,10.1-12
13119,2008,Georgia,GA,13,"Franklin County, GA",22254,16.1-18
13119,2011,Georgia,GA,13,"Franklin County, GA",21980,18.1-20
13119,2006,Georgia,GA,13,"Franklin County, GA",21956,12.1-14
13119,2014,Georgia,GA,13,"Franklin County, GA",22250,22.1-24
13121,2012,Georgia,GA,13,"Fulton County, GA",977816,12.1-14
13121,2011,Georgia,GA,13,"Fulton County, GA",950233,10.1-12
13121,2002,Georgia,GA,13,"Fulton County, GA",815224,6.1-8
13121,2013,Georgia,GA,13,"Fulton County, GA",984440,12.1-14
13121,2000,Georgia,GA,13,"Fulton County, GA",816190,6.1-8
13121,2010,Georgia,GA,13,"Fulton County, GA",926038,10.1-12
13121,2005,Georgia,GA,13,"Fulton County, GA",818737,8.1-10
13121,2003,Georgia,GA,13,"Fulton County, GA",812568,6.1-8
13121,2001,Georgia,GA,13,"Fulton County, GA",820213,6.1-8
13121,2009,Georgia,GA,13,"Fulton County, GA",905511,10.1-12
13121,2014,Georgia,GA,13,"Fulton County, GA",996463,14.1-16
13121,2004,Georgia,GA,13,"Fulton County, GA",809481,6.1-8
13121,1999,Georgia,GA,13,"Fulton County, GA",807365,4.1-6
13121,2015,Georgia,GA,13,"Fulton County, GA",1010562,14.1-16
13121,2006,Georgia,GA,13,"Fulton County, GA",845181,8.1-10
13121,2008,Georgia,GA,13,"Fulton County, GA",888694,10.1-12
13121,2007,Georgia,GA,13,"Fulton County, GA",869329,8.1-10
13123,2013,Georgia,GA,13,"Gilmer County, GA",28607,18.1-20
13123,1999,Georgia,GA,13,"Gilmer County, GA",22357,6.1-8
13123,2015,Georgia,GA,13,"Gilmer County, GA",29400,20.1-22
13123,2000,Georgia,GA,13,"Gilmer County, GA",23634,6.1-8
13123,2009,Georgia,GA,13,"Gilmer County, GA",28174,12.1-14
13123,2004,Georgia,GA,13,"Gilmer County, GA",26175,8.1-10
13123,2011,Georgia,GA,13,"Gilmer County, GA",28280,14.1-16
13123,2012,Georgia,GA,13,"Gilmer County, GA",28213,16.1-18
13123,2006,Georgia,GA,13,"Gilmer County, GA",27665,10.1-12
13123,2003,Georgia,GA,13,"Gilmer County, GA",25575,8.1-10
